example_id,source_id,quantity,value,units,evidence_status,method,caveat,sheet_page
G037,R01,roof_rise_m,2.837,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 36, building_id 37"
G037,R01,roof_pitch_degrees,28.732,degrees,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 36, building_id 37"
G038,R01,east_west_m,32.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 37, building_id 38"
G038,R01,south_north_m,28.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 37, building_id 38"
G038,R01,wall_m,7.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 37, building_id 38"
G038,R01,floor_m2,1792,m2,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 37, building_id 38"
G038,R01,tenancy_capacity,4,tenancies,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 37, building_id 38"
G038,R01,jobs_per_premised_business,9,jobs per Business,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 37, building_id 38"
G038,R01,roof_rise_m,4.5,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 37, building_id 38"
G038,R01,roof_pitch_degrees,32.095,degrees,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 37, building_id 38"
G039,R01,east_west_m,36.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 38, building_id 39"
G039,R01,south_north_m,20.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 38, building_id 39"
G039,R01,wall_m,10.5,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 38, building_id 39"
G039,R01,floor_m2,2160,m2,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 38, building_id 39"
G039,R01,tenancy_capacity,5,tenancies,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 38, building_id 39"
G039,R01,jobs_per_premised_business,9,jobs per Business,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 38, building_id 39"
G039,R01,roof_rise_m,2.841,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 38, building_id 39"
G039,R01,roof_pitch_degrees,28.766,degrees,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 38, building_id 39"
G040,R01,east_west_m,32.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 39, building_id 40"
G040,R01,south_north_m,20.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 39, building_id 40"
G040,R01,wall_m,7.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 39, building_id 40"
G040,R01,floor_m2,1280,m2,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 39, building_id 40"
G040,R01,tenancy_capacity,3,tenancies,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 39, building_id 40"
G040,R01,jobs_per_premised_business,8,jobs per Business,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 39, building_id 40"
G040,R01,roof_rise_m,3.182,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 39, building_id 40"
G040,R01,roof_pitch_degrees,31.586,degrees,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 39, building_id 40"
G041,R01,east_west_m,24.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 40, building_id 41"
G041,R01,south_north_m,20.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 40, building_id 41"
G041,R01,wall_m,10.5,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 40, building_id 41"
G041,R01,floor_m2,1440,m2,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 40, building_id 41"
G041,R01,tenancy_capacity,3,tenancies,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 40, building_id 41"
G041,R01,jobs_per_premised_business,10,jobs per Business,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 40, building_id 41"
G041,R01,roof_rise_m,3.018,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 40, building_id 41"
G041,R01,roof_pitch_degrees,30.25,degrees,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 40, building_id 41"
G042,R01,east_west_m,36.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 41, building_id 42"
G042,R01,south_north_m,24.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 41, building_id 42"
G042,R01,wall_m,10.5,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 41, building_id 42"
G042,R01,floor_m2,2592,m2,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 41, building_id 42"
G042,R01,tenancy_capacity,6,tenancies,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 41, building_id 42"
G042,R01,jobs_per_premised_business,9,jobs per Business,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 41, building_id 42"
G042,R01,roof_rise_m,3.235,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 41, building_id 42"
G042,R01,roof_pitch_degrees,27.649,degrees,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 41, building_id 42"
G043,R01,east_west_m,40.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 42, building_id 43"
G043,R01,south_north_m,24.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 42, building_id 43"
G043,R01,wall_m,10.5,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 42, building_id 43"
G043,R01,floor_m2,2880,m2,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 42, building_id 43"
G043,R01,tenancy_capacity,7,tenancies,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 42, building_id 43"
G043,R01,jobs_per_premised_business,8,jobs per Business,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 42, building_id 43"
G043,R01,roof_rise_m,4.111,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 42, building_id 43"
G043,R01,roof_pitch_degrees,33.654,degrees,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 42, building_id 43"
G044,R01,east_west_m,40.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 43, building_id 44"
G044,R01,south_north_m,24.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 43, building_id 44"
G044,R01,wall_m,10.5,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 43, building_id 44"
G044,R01,floor_m2,2880,m2,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 43, building_id 44"
G044,R01,tenancy_capacity,7,tenancies,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 43, building_id 44"
G044,R01,jobs_per_premised_business,8,jobs per Business,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 43, building_id 44"
G044,R01,roof_rise_m,3.193,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 43, building_id 44"
G044,R01,roof_pitch_degrees,27.343,degrees,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 43, building_id 44"
G045,R01,east_west_m,36.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 44, building_id 45"
G045,R01,south_north_m,24.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 44, building_id 45"
G045,R01,wall_m,7.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 44, building_id 45"
G045,R01,floor_m2,1728,m2,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 44, building_id 45"
G045,R01,tenancy_capacity,4,tenancies,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 44, building_id 45"
G045,R01,jobs_per_premised_business,9,jobs per Business,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 44, building_id 45"
G045,R01,roof_rise_m,4.144,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 44, building_id 45"
G045,R01,roof_pitch_degrees,33.865,degrees,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 44, building_id 45"
G046,R01,east_west_m,20.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 45, building_id 46"
G046,R01,south_north_m,20.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 45, building_id 46"
G046,R01,wall_m,10.5,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 45, building_id 46"
G046,R01,floor_m2,1200,m2,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 45, building_id 46"
G046,R01,tenancy_capacity,3,tenancies,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 45, building_id 46"
G046,R01,jobs_per_premised_business,8,jobs per Business,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 45, building_id 46"
G046,R01,roof_rise_m,2.837,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 45, building_id 46"
G046,R01,roof_pitch_degrees,28.732,degrees,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 45, building_id 46"
G047,R01,east_west_m,60.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 46, building_id 47"
G047,R01,south_north_m,24.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 46, building_id 47"
G047,R01,wall_m,10.5,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 46, building_id 47"
G047,R01,floor_m2,4320,m2,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 46, building_id 47"
G047,R01,tenancy_capacity,10,tenancies,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 46, building_id 47"
G047,R01,jobs_per_premised_business,9,jobs per Business,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 46, building_id 47"
G047,R01,roof_rise_m,3.922,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 46, building_id 47"
G047,R01,roof_pitch_degrees,32.421,degrees,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 46, building_id 47"
G048,R01,east_west_m,48.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 47, building_id 48"
G048,R01,south_north_m,28.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 47, building_id 48"
G048,R01,wall_m,10.5,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 47, building_id 48"
G048,R01,floor_m2,4032,m2,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 47, building_id 48"
G048,R01,tenancy_capacity,10,tenancies,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 47, building_id 48"
G048,R01,jobs_per_premised_business,8,jobs per Business,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 47, building_id 48"
G048,R01,roof_rise_m,3.676,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 47, building_id 48"
G048,R01,roof_pitch_degrees,27.128,degrees,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 47, building_id 48"
G049,R01,east_west_m,20.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 48, building_id 49"
G049,R01,south_north_m,24.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 48, building_id 49"
G049,R01,wall_m,7.0,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 48, building_id 49"
G049,R01,floor_m2,960,m2,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 48, building_id 49"
G049,R01,tenancy_capacity,2,tenancies,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 48, building_id 49"
G049,R01,jobs_per_premised_business,10,jobs per Business,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 48, building_id 49"
G049,R01,roof_rise_m,3.092,m,documented,Recorded draw transform; unit wall/roof mesh,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 48, building_id 49"
G049,R01,roof_pitch_degrees,30.858,degrees,documented,Deterministic reconstruction from recorded geometry + code,"Checkpoint sample, not new simulation. Output rounded to 0.001 m. Capacity is ceiling, not observed use; jobs per Business not whole Building.","artifacts/visual-study/roof-proportions/daylight-near.tsv: draw_index 48, building_id 49"
